videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,feeling
cVRTbLicBGA,Ugyoo9Pr2r-ZUD7z7S14AaABAg,@sovi57sovi55,UCLZNt9Nmdw7bRo98DJyZz_A,jgn tanya akhlak kemereka om ded ...yg mereka tau fyp dan cuan ..mereka bahkan ga tau apa itu akhlaq... buat vidi kami tunggu lagu berikutnya dengan suara emasmu lope sekebon buat vidi dan keluarga 💞,0.0,2025-10-25T11:25:03Z,2025-10-25T11:25:03Z,0.0,pt,jgn tanya akhlak kemereka om ded ...yg mereka tau fyp dan cuan ..mereka bahkan ga tau apa itu akhlaq... buat vidi kami tunggu lagu berikutnya dengan suara emasmu lope sekebon buat vidi dan keluarga 💞,Neutro
Mfhl_DNdRYM,UgyvQd9CqMTzqPJ5wk54AaABAg,@matheusalbuquerque4265,UCgJmNHQHZ_E5tnmysiNGzwA,Melhor decisão possível. adeus kids.,0.0,2026-03-18T00:12:06Z,2026-03-18T00:12:06Z,1.0,pt,Melhor decisão possível. adeus kids.,Positivo
mzttmSexaC8,UgwPf-kpY4PWVvGnGlJ4AaABAg,@Eve__sz1,UCpP1vQ2lIYX_CMyw9B1fxyA,"51:01 aí entra um problema que se falar isso, eles influenciados pelos outros dá um jeito de arrumar um celular. Eu posso dizer que eu tive uma infância muito boa e tem horas que penso ah se eu pudesse voltar no tempo, ser adulto hj e difícil",6.0,2025-08-13T14:04:57Z,2025-08-13T14:04:57Z,0.0,pt,"51:01 aí entra um problema que se falar isso, eles influenciados pelos outros dá um jeito de arrumar um celular. Eu posso dizer que eu tive uma infância muito boa e tem horas que penso ah se eu pudesse voltar no tempo, ser adulto hj e difícil",Neutro
T4qpYqCw25I,UgyZy92ZU5BV9eBeqg14AaABAg,@pedroaugustoos,UCXpKzj9noBF806vDgWebrOQ,você nunca me Nota,0.0,2025-11-25T23:31:22Z,2025-11-25T23:31:22Z,0.0,pt,você nunca me Nota,Neutro
W7OUKVAzcbQ,Ugw3IGPZPUdjpoUX1P94AaABAg,@HelenaLima-z1y,UCIWWLscSGBr-h198Yx0S03g,Nem é o vini,0.0,2026-03-11T16:49:08Z,2026-03-11T16:49:08Z,0.0,pt,Nem é o vini,Neutro
8aZtZiDszWE,UgzJAGfhVLsKwQi6RfZ4AaABAg,@fagnerlago9395,UCtd_Xd1D1fzL3umeA9jfP_A,"Dois pontos:
1- O cara que se diz fã de alguém acho bizarro. 
2- Nunca confie em quem diz ser o bastião da moralidade.",1.0,2025-12-15T12:15:55Z,2025-12-21T17:11:36Z,2.0,pt,Dois pontos: 1- O cara que se diz fã de alguém acho bizarro. 2- Nunca confie em quem diz ser o bastião da moralidade.,Neutro
vxUwLMvnes0,Ugw91NVhoOad8_fEKoR4AaABAg,@brunofelipe9607,UCNCpLQqJjO75-jB_5Zxo10Q,"kkkkkkkkk eles ganham muito bem pra isso estão cagando e andando pra isso , mais o povo vai pagar as viagens do ladrão e da dona esbanja",1.0,2026-02-28T03:53:25Z,2026-02-28T03:53:25Z,0.0,pt,"kkkkkkkkk eles ganham muito bem pra isso estão cagando e andando pra isso , mais o povo vai pagar as viagens do ladrão e da dona esbanja",Negativo
fehc4TGdiqo,UgzlbSEuhZBtcQCFEWN4AaABAg,@AnnaYsla-q9r,UCXbz9rpCuOwRsSBWf5Ux81g,Porra e só um jogo,0.0,2026-01-16T15:56:43Z,2026-01-16T15:56:43Z,0.0,pt,Porra e só um jogo,Neutro
qR9LDN3IDyg,UgxAyFa-bDpexEosjQl4AaABAg,@LeonardoDePaula-ze3qo,UC1myHS5R-oHf9oargugCv4A,"A Biblia Diz Que ""O Mundo Jas No Maligno""O Mal Predomina,A Ponto Que,Todos Que Se Pocisona,Sofre Ameças Explicitas..",0.0,2025-08-14T14:48:29Z,2025-08-14T14:48:29Z,0.0,pt,"A Biblia Diz Que ""O Mundo Jas No Maligno""O Mal Predomina,A Ponto Que,Todos Que Se Pocisona,Sofre Ameças Explicitas..",Neutro
AFXz7jLvttI,UgxSHb1e_DmPOSgkr154AaABAg,@janainademelooliveiracorre46,UCiA9w3qb_P22AN2BjBbFH-A,Igualzinho o celta,0.0,2026-02-01T18:38:16Z,2026-02-01T18:38:16Z,0.0,pt,Igualzinho o celta,Neutro
Ca1eM4VTCXs,UgyZXFEDMvka5TtnNo54AaABAg,@bolsonarocapitaogay1506,UCQZTKKmqap9hl_RYU67wAfw,No Bostil o vitimismo é o segredo do sucesso. Esse maluco aí é exemplo disso.,1.0,2025-08-26T09:51:50Z,2025-08-26T09:51:50Z,0.0,pt,No Bostil o vitimismo é o segredo do sucesso. Esse maluco aí é exemplo disso.,Negativo
Q0d9PKzl2h8,UgzrJtw3nGw93yXiqbJ4AaABAg,@gumballgordasso67,UCjTUE71jhqHIPMJgBOAYCGg,"Mn tao colocando placa assim ""Feuca pio que ritle""",1.0,2026-01-17T14:57:01Z,2026-01-17T14:57:01Z,3.0,pt,"Mn tao colocando placa assim ""Feuca pio que ritle""",Neutro
n6SCzc_72lQ,UgxxUf4bU2QzQU5y6k94AaABAg,@hell3047,UCvNiOEkBkaGACttVNcjYOWw,"7:22 ok fey entendo seu ponto, mas vc prefere o cara que mandou seu familiares pra cova e desdenhou da morte deles continue em um cargo tão importante como a presidência do país? po vamo la odeio pl e odeio pt mas entre o  o diabo e judas eu fico com judas né caralho",1.0,2025-10-22T17:39:08Z,2025-10-22T17:39:08Z,0.0,pt,"7:22 ok fey entendo seu ponto, mas vc prefere o cara que mandou seu familiares pra cova e desdenhou da morte deles continue em um cargo tão importante como a presidência do país? po vamo la odeio pl e odeio pt mas entre o o diabo e judas eu fico com judas né caralho",Negativo
IQLBmrKvfWM,UgzKeC33Zw3zybdXxxh4AaABAg,@MillyVictoria-y7k,UCK_D6o4W0URfVBORGbXEAlA,A minha casa e 5 andared,1.0,2025-11-15T15:49:47Z,2025-11-15T15:49:47Z,0.0,pt,A minha casa e 5 andared,Neutro
AproxQpFrPY,UgxQyS89IGTumlZxrs14AaABAg,@AdrianaMartins-c2w,UCeH9bLhu9PH44pB3RU6BJBA,"Peter, eu estive lendo em outro canal, a tal Bel e a mãe ERAM A favor da regulamentação das mídias e queriam vários canais banidos. Não conheço nem acompanho essa tal Bel, mas gostei do fim da história.",0.0,2025-08-31T11:46:40Z,2025-08-31T11:46:40Z,0.0,pt,"Peter, eu estive lendo em outro canal, a tal Bel e a mãe ERAM A favor da regulamentação das mídias e queriam vários canais banidos. Não conheço nem acompanho essa tal Bel, mas gostei do fim da história.",Neutro
lYz5rFGiouc,UgwApu_T6QOs8oOFbV94AaABAg,@edits_onepieceofc,UCA6M3NrzG-lOxTI2Px-S1iA,"O na moral podia bani o chat só no brookravem, e jogos de Rp e web namoro pq tô precisando de ajuda mais não consigo pedi pq o chat tá banido só regresso😢😢",1.0,2026-01-17T04:03:46Z,2026-01-17T04:03:46Z,0.0,pt,"O na moral podia bani o chat só no brookravem, e jogos de Rp e web namoro pq tô precisando de ajuda mais não consigo pedi pq o chat tá banido só regresso😢😢",Neutro
Zg2MnCPFSAM,Ugxo-Ay4OCgV2GpCJvB4AaABAg,@noob-q8n,UC4nbLWeYSMecLCUUoNSsEVQ,Brawl stars mencionado🗣🗣🔥🔥🗣🔥,0.0,2026-03-25T02:18:08Z,2026-03-25T02:18:08Z,0.0,pt,Brawl stars mencionado🗣🗣🔥🔥🗣🔥,Neutro
Y0t-5Nw0x-U,UgzT158aqkTErOlipVN4AaABAg,@thiago_reis14,UCzejNnY0gInjbykm-a4Npfg,Cadê o Yuri22 Jack da Lapa?,0.0,2026-02-06T02:54:43Z,2026-02-06T02:54:43Z,0.0,pt,Cadê o Yuri22 Jack da Lapa?,Neutro
D8BeGV_pmdE,UgypbgwbVJFIsmIWeqx4AaABAg,@med6283-e9q,UCvGn8qfS3CXud8VGu4kXgoQ,O que faz deixar de ser saudável e o óleo acho que se fizer na Airfryer fica saudável,0.0,2025-12-24T00:33:46Z,2025-12-24T00:33:46Z,1.0,pt,O que faz deixar de ser saudável e o óleo acho que se fizer na Airfryer fica saudável,Neutro
NnJ2htPmaAM,UgxS35bVE4w0bdh8v454AaABAg,@CharllothkeensBarboza,UCpLGadOSFIDaf3I1V_yhd1A,Que. Mardit5 miodo,0.0,2025-12-08T22:10:19Z,2025-12-08T22:10:19Z,0.0,pt,Que. Mardit5 miodo,Neutro
_eL_wYX9jKA,UgyHHjYiSWOFz36wHql4AaABAg,@maurobrand,UCd4O1iqd1l2KlEp5qcVMhBw,"Lavagem cerebral das bravas , qi de ameba! Esse maluco usou todos vcs, agora a esquerda vai censurar e aprovar tudo! Parabens vcs se superaram 👎🏻",0.0,2025-08-13T01:48:15Z,2025-08-13T01:48:15Z,0.0,pt,"Lavagem cerebral das bravas , qi de ameba! Esse maluco usou todos vcs, agora a esquerda vai censurar e aprovar tudo! Parabens vcs se superaram 👎🏻",Negativo
wOFwc0YrFVY,UgySIZGirnN7eEVIhhB4AaABAg,@carlosteixeira8460,UC8AFC-3tHAXjpQ0PZRv2vsQ,O cara é um genio !,9.0,2026-02-24T21:23:23Z,2026-02-24T21:23:23Z,0.0,pt,O cara é um genio !,Positivo
Mp1_F8PWDdM,UgzsxZPJV-8HuWoGzIx4AaABAg,@JoséSilvanioDeoliveira,UC7hE-4xVT774XE4T6FPWebA,"Enaldinho faz um show aqui na minha 
Cidade Janaúba 🎉❤",0.0,2026-01-25T19:07:32Z,2026-01-25T19:07:32Z,0.0,pt,Enaldinho faz um show aqui na minha Cidade Janaúba 🎉❤,Neutro
DILUbk2BwDE,UgxWqSy8NgAOBAZNbHd4AaABAg,@lhayrabevilaqua9281,UCsiTg7CPN0ePteSR_0ygNcw,Depois que ela mostrou até o colo do útero agora fala no escuro e com voz de robozinho. Palhaçada né Brasil 😂😂,0.0,2025-08-19T17:34:35Z,2025-08-19T17:34:35Z,0.0,pt,Depois que ela mostrou até o colo do útero agora fala no escuro e com voz de robozinho. Palhaçada né Brasil 😂😂,Negativo
MOZv3V4fNv0,UgyMQkYxi2MUIXPqBn54AaABAg,@Glitch_Candy,UCvbdxkDKs_DN79cqYWLz0Gw,"Sentaria no douma,se não tivesse ele sentaria no muichiro ou na shinobu😂",0.0,2025-09-17T22:43:01Z,2025-09-17T22:43:01Z,0.0,pt,"Sentaria no douma,se não tivesse ele sentaria no muichiro ou na shinobu😂",Neutro
FpsCzFGL1LE,UgzFR3imNqtYYjXIqcZ4AaABAg,@beamax1,UCB1k8flktWnQ7nfj-3lEcIw,Pessoal ele eh jew? 😂,4.0,2026-03-23T12:42:34Z,2026-03-23T12:42:34Z,2.0,pt,Pessoal ele eh jew? 😂,Neutro
HHI-l-iiZlQ,Ugz3ifXF4OCzV04zM454AaABAg,@amarovaz666,UCKrI1s-qwXvhsZbf4k3Xe_Q,"Parabéns Ratinho, muitos da esquerda estão também contra essas atitudes.
Porque que não exige um banheiro separado para eles,querem que as mulheres de verdade sejam obrigadas a aceitarem o que querem.",1.0,2026-03-16T22:17:27Z,2026-03-16T22:20:18Z,0.0,pt,"Parabéns Ratinho, muitos da esquerda estão também contra essas atitudes. Porque que não exige um banheiro separado para eles,querem que as mulheres de verdade sejam obrigadas a aceitarem o que querem.",Negativo
YFqhzf5LDnY,UgxAqhNTodk6Cc4o00J4AaABAg,@lorenvideosgames3236,UCSrH004rJXIEUFfCeKJTctg,Mano eu ia ver sim,0.0,2026-03-07T16:49:48Z,2026-03-07T16:49:48Z,0.0,pt,Mano eu ia ver sim,Neutro
AiS0cVoZBT4,Ugy_z2pgKyj4mTfNilF4AaABAg,@rihannaguimel8631,UCyrWlIRBhB_DvEG38webyUw,Desenha a melzinhamel games,0.0,2025-11-03T12:41:48Z,2025-11-03T12:41:48Z,0.0,pt,Desenha a melzinhamel games,Neutro
umUtvdhz-oY,Ugz1HiX-IqUxf0TF1pF4AaABAg,@ESPUMANTEX,UCbDE8OsNccTmvWTlSTSpSdQ,"Não KyllnaVoz , eu Não lhe perdôo por você está doente, melhore agora! 😡",1.0,2026-03-20T13:34:35Z,2026-03-20T13:34:35Z,0.0,pt,"Não KyllnaVoz , eu Não lhe perdôo por você está doente, melhore agora! 😡",Neutro
GWQyz554TWs,UgwKd7J23-spvJv4_ep4AaABAg,@GoblinSlayerytv,UCzlCGPCbyReg9rKr6bhzr0g,Felca deu a bunda pra entrar na Globo nossa cara não tá na cara dinheiro na mão calcinha no chão,0.0,2025-10-26T22:08:48Z,2025-10-26T22:08:48Z,0.0,pt,Felca deu a bunda pra entrar na Globo nossa cara não tá na cara dinheiro na mão calcinha no chão,Negativo
bBMa-iysrsk,UgxOnGFEiTRlUAHh59p4AaABAg,@dvzk0011,UCdV_j4SBZj1bqg7eKsRyyXg,O fd é que em todo lugar tem essas coisas de ped*fili@ mas o Roblox é o único alvo disso,0.0,2026-01-03T03:04:08Z,2026-01-03T03:04:08Z,0.0,pt,O fd é que em todo lugar tem essas coisas de ped*fili@ mas o Roblox é o único alvo disso,Negativo
x-RNGpeQEEI,UgwYscahbbSfoYoN-xx4AaABAg,@protótipomaluco,UCVRq267Sa6CFXd-N75f8rzQ,cheguei com 619 likes,1.0,2026-03-11T21:32:46Z,2026-03-11T21:32:46Z,0.0,pt,cheguei com 619 likes,Neutro
p228zjTN8SY,UgySUahLdhNHuPPDK6Z4AaABAg,@wanderlicardoso4491,UCZ4-H0pJgGqIsqvfsWN4OVg,Papo guey da porra...Aooba...😅,0.0,2025-08-20T10:15:32Z,2025-08-20T10:15:32Z,0.0,pt,Papo guey da porra...Aooba...😅,Negativo
gnrx2QJCzFc,UgxS9vsw5KKERnCfLP14AaABAg,@isaaaccount,UCoLcSq4EIANERkL_cMxA73Q,Tava com muito sonominha mãe trouxe minha comida na cama mas aí fui dormir sem comer pq n queria mastigarar ai ela me deu na boca enqunto eu cochilava e mastigava  😅,0.0,2026-01-11T12:08:43Z,2026-01-11T12:08:43Z,0.0,pt,Tava com muito sonominha mãe trouxe minha comida na cama mas aí fui dormir sem comer pq n queria mastigarar ai ela me deu na boca enqunto eu cochilava e mastigava 😅,Neutro
w9LnBmC_oXs,UgxQVGaX9P2IumieEbB4AaABAg,@abdicante,UCy9c40_W_7xEVezMb6VEsbw,"Até o Mano Brow se vendeu pra Globe sendo que pagava de vida loka, o que mais se esperar de gente que já é meio ""no avesso""?",0.0,2025-10-21T22:02:37Z,2025-10-21T22:02:37Z,0.0,pt,"Até o Mano Brow se vendeu pra Globe sendo que pagava de vida loka, o que mais se esperar de gente que já é meio ""no avesso""?",Negativo
_eQbD3NZv18,UgykB9iEPOm9d9FbM0t4AaABAg,@jeancarloscutrim3309,UC8rnvJW_5gIxDldjJTCpgZg,Nada aver e um YouTube mostrou o vídeo do SBT,0.0,2026-01-30T11:29:07Z,2026-01-30T11:29:07Z,0.0,pt,Nada aver e um YouTube mostrou o vídeo do SBT,Neutro
ujZbcAyJeq4,UgyvXFI2fEHGPNkAeUN4AaABAg,@m7_moreira214,UCOSwFB9cHL558HgDDd6QKvg,“queremos injustiça”,0.0,2026-03-20T15:50:46Z,2026-03-20T15:50:46Z,0.0,pt,“queremos injustiça”,Neutro
CbAkMzYs6dc,UgxeWUawacKsUfc4ni54AaABAg,@luanaluciane,UCH1ZqN8ODd3SY_719gfdlLA,AAAAAAAAAAAAAAAAA DEVOLVE O CHAT PELO AMOR DE DEUS AAAAAAAAAAAAAAAAA COMO EU VOU FALAR NO ROBLOX MEU NOME MEU DEUS EU QUERO INJUSTIÇA AGORA NÃO AGUENTO MAIS ISSO 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺😈😈😈😈😈😈😈🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬😡😡😡😡😡❤️😡🙄😤😤🙄😤🙄😤🙄😤🙄😤😐😐😐😐😐😐😐😢😢😢😢😢😢😒😒😒😒😒😒😒😒😒😒😒,0.0,2026-01-20T20:52:19Z,2026-01-20T20:52:19Z,0.0,pt,AAAAAAAAAAAAAAAAA DEVOLVE O CHAT PELO AMOR DE DEUS AAAAAAAAAAAAAAAAA COMO EU VOU FALAR NO ROBLOX MEU NOME MEU DEUS EU QUERO INJUSTIÇA AGORA NÃO AGUENTO MAIS ISSO 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺😈😈😈😈😈😈😈🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬😡😡😡😡😡❤️😡🙄😤😤🙄😤🙄😤🙄😤🙄😤😐😐😐😐😐😐😐😢😢😢😢😢😢😒😒😒😒😒😒😒😒😒😒😒,Negativo
2o8hRHMimEY,UgyeOa6gwYqjmzKfUkJ4AaABAg,@Jackson-eb8bt,UCOEbNElMtp1bNpt29laqpew,O melhor é o vira lata mesmo 😂kkkkkkkkk  multifuncional,0.0,2025-12-24T13:30:26Z,2025-12-24T13:30:26Z,0.0,pt,O melhor é o vira lata mesmo 😂kkkkkkkkk multifuncional,Neutro
rxDVOOfji6c,Ugwn-HIJFgur55EcgG54AaABAg,@tica44,UCiEMFYZU6Xfmp1d8oj6QBeQ,A mão Porã,0.0,2026-03-07T23:22:03Z,2026-03-07T23:22:03Z,0.0,pt,A mão Porã,Neutro
vgP1Z9vLJsI,UgxNezZi6HLmsRTakpJ4AaABAg,@Sea-of-thunder,UC_VouGskNRitVlQ_277gfVg,Obrigado felca agora prepara o culo afinal é ruim sempre ser comido,0.0,2026-03-24T14:47:28Z,2026-03-24T14:47:28Z,0.0,pt,Obrigado felca agora prepara o culo afinal é ruim sempre ser comido,Negativo
W6fF3ebBlmY,UgyZGIZiRa5ZPlJ549N4AaABAg,@lucas-vy9xw,UCJlrYB9W9ZI2ZiMVt3y1ziQ,meu consagrado ademilson sendo processado pelo feuca golart em 3...2...1 📝✍️ Ho hell no 😭,0.0,2025-08-14T15:27:22Z,2025-08-14T15:29:50Z,0.0,pt,meu consagrado ademilson sendo processado pelo feuca golart em 3...2...1 📝✍️ Ho hell no 😭,Neutro
u97bp4i8Etc,Ugzs2TG-bo_HxH5Cn_B4AaABAg,@gabrielinacio5907,UCK0JM0uXc0dK4PcdOUCp9CQ,Amor,0.0,2026-01-22T20:20:06Z,2026-01-22T20:20:06Z,0.0,pt,Amor,Neutro
-9JkDOSzAOE,Ugw7WhdaQWMZZnHp1EJ4AaABAg,@Inathyvax15,UCqN8wvuiAYCjxZTfKnQWZDg,"Oxi mas não precisa ter pais rigidos pra ter consciência de não fazer merda, eu tenho 16, tenho celular e posso dormir fora, mas não é só por causa dessa liberdade que vou sair pra festas com as pessoas que ando, a criação não tem nada haver, quem tem que ter noção é a gente, os pais acha que prendendo o filho que nem um cachorro sem vontades próprias vai fazer a pessoa ser descente, lamento mas não é assim que funciona não, minha mãe é liberal demais, mas da mesma forma nunca dei desgosto pra ela, é um negócio que vem da nossa própria consciência até por que mesmo sendo menor de idade a gente pensa e sente coisas, filho não é um boneco que se prende e molda da forma que quiser, eu tenho um conhecido que tem 16 também e a mãe dele obriga ele ir pra igreja mesmo quando ele não quer, e o mlk não sabe de nada útil, a maioria das coisa que o cara sabe é por que eu falei já que ela olha o celular dele toda hora, o mlk não tem privacidade pra nada, ai eu pergunto, quem tá mais preparado pra vida?, eu que sei dos imposto, que trabalho e tenho liberdade pra procurar saber das coisas a hora que eu quiser, ou o cara que não pode nem mecher no celular sem supervisão, e esse cara é meu primo, eu tenho dó do cara mano",0.0,2026-01-03T02:41:00Z,2026-01-03T02:41:00Z,0.0,pt,"Oxi mas não precisa ter pais rigidos pra ter consciência de não fazer merda, eu tenho 16, tenho celular e posso dormir fora, mas não é só por causa dessa liberdade que vou sair pra festas com as pessoas que ando, a criação não tem nada haver, quem tem que ter noção é a gente, os pais acha que prendendo o filho que nem um cachorro sem vontades próprias vai fazer a pessoa ser descente, lamento mas não é assim que funciona não, minha mãe é liberal demais, mas da mesma forma nunca dei desgosto pra ela, é um negócio que vem da nossa própria consciência até por que mesmo sendo menor de idade a gente pensa e sente coisas, filho não é um boneco que se prende e molda da forma que quiser, eu tenho um conhecido que tem 16 também e a mãe dele obriga ele ir pra igreja mesmo quando ele não quer, e o mlk não sabe de nada útil, a maioria das coisa que o cara sabe é por que eu falei já que ela olha o celular dele toda hora, o mlk não tem privacidade pra nada, ai eu pergunto, quem tá mais preparado pra vida?, eu que sei dos imposto, que trabalho e tenho liberdade pra procurar saber das coisas a hora que eu quiser, ou o cara que não pode nem mecher no celular sem supervisão, e esse cara é meu primo, eu tenho dó do cara mano",Neutro
sL0CHC0qn0w,UgxtxdnlwasGFMZkPMN4AaABAg,@pilot182br,UCXusWTeNSGuqF8BJtkGp-wA,O vídeo começa no 8o minuto,55.0,2026-02-13T01:21:01Z,2026-02-13T01:21:01Z,5.0,pt,O vídeo começa no 8o minuto,Neutro
RgABq9XFpIQ,UgxSZRsqOuQietNy2894AaABAg,@Cascovóis,UCZV0rlekEhzxkc92anNkPiw,"Uma pessoa que eu gostaria que vc chamasse, é o balestrin 👍",1.0,2025-08-24T00:00:16Z,2025-08-24T00:00:16Z,0.0,pt,"Uma pessoa que eu gostaria que vc chamasse, é o balestrin 👍",Neutro
NawkcJIAXMk,UgycNIU4f7Wu6yyJxnN4AaABAg,@mayconwiner,UC3xMsnZsSlXoWUlR2VJTjYQ,OTAN não quer lutar no estreito de Ormuz,0.0,2026-03-18T00:54:01Z,2026-03-18T00:54:01Z,0.0,pt,OTAN não quer lutar no estreito de Ormuz,Neutro
keyH8cS7I64,Ugw4FAzFUO8JKSEiJu14AaABAg,@valdicleia_leal24,UCbM0Uq-ymNo6_sAHRxrzRHQ,Até hoje eu tô tentando descobri como tu botou aquele áudio no YouTube??😂😂😂,1.0,2025-12-17T07:09:45Z,2025-12-17T07:09:45Z,3.0,pt,Até hoje eu tô tentando descobri como tu botou aquele áudio no YouTube??😂😂😂,Neutro
uqbJmMAJR-o,UgzHsh6xuOiwmypsw_F4AaABAg,@EdinaldoLima-vm3kk,UCPAYvtLrpuWMmtD7bU7KQlg,Executa covarde quatro monstros esses desse rapaz 16 anos rapaz formado sabe o que faz sabe o certo ou errado isso é porque é quatro covarde quatro monstro e os pai deles tio dele que está apoiando que me assou o porteiro que filmou que filmou pra mostrar que que ele estava fazendo de maldade pros cachorro em indefesa tadinho que te aventurei o outra vez ele é a pessoa boa esse rapaz que o porteiro é pessoa boa filmou queria usar tem todos cachorro já os quatro monstro não presta pra nada e o pai desseapoiando sendo o porteiro pra não fazer nada pra não falar pros outro pra não mostrar que o COVID e o tio deles também ameaçando então esse covarde também o tio deles pai dele 32 pai é covarde também por causa deles cadeia pros covarde deixa traz grade o resto eu preciso apodrecer na cadeia com corda Brasil era porque a lei não pode tirar isso de cachorro nenhum né,0.0,2026-02-05T06:15:42Z,2026-02-05T06:15:42Z,0.0,pt,Executa covarde quatro monstros esses desse rapaz 16 anos rapaz formado sabe o que faz sabe o certo ou errado isso é porque é quatro covarde quatro monstro e os pai deles tio dele que está apoiando que me assou o porteiro que filmou que filmou pra mostrar que que ele estava fazendo de maldade pros cachorro em indefesa tadinho que te aventurei o outra vez ele é a pessoa boa esse rapaz que o porteiro é pessoa boa filmou queria usar tem todos cachorro já os quatro monstro não presta pra nada e o pai desseapoiando sendo o porteiro pra não fazer nada pra não falar pros outro pra não mostrar que o COVID e o tio deles também ameaçando então esse covarde também o tio deles pai dele 32 pai é covarde também por causa deles cadeia pros covarde deixa traz grade o resto eu preciso apodrecer na cadeia com corda Brasil era porque a lei não pode tirar isso de cachorro nenhum né,Negativo
sEW2w0b2YtI,UgwO3KHUzki0Vwxlih54AaABAg,@LindauraSilva-h6k6j,UC_V28JwctecfuUovs03zhpg,É padre Ezequiel,0.0,2025-09-25T16:38:54Z,2025-09-25T16:38:54Z,0.0,pt,É padre Ezequiel,Neutro
VZLVafv8mhc,UgzHC-8QJLgYqVHvX_p4AaABAg,@mariadaprece1949,UCo14Qn-t3YUORzlRTZSlnYw,Vo burlar sim tu que é corno o Royale inutil,0.0,2026-01-26T19:58:33Z,2026-01-26T19:58:33Z,0.0,pt,Vo burlar sim tu que é corno o Royale inutil,Negativo
15R03hXO_5I,UgyJi6Bc_a2h-elbPWZ4AaABAg,@MariaSouza-n1g,UCgOfeIUKJG9rKo1PBASrLQQ,incrivel AEEEEEEEEEEE (nao me jugem mas eu nao gosto dela o jazz e milhoer pra nos fans do jaz),0.0,2025-11-21T21:16:17Z,2025-11-21T21:16:17Z,0.0,pt,incrivel AEEEEEEEEEEE (nao me jugem mas eu nao gosto dela o jazz e milhoer pra nos fans do jaz),Neutro
0DQ82ua1GqQ,UgwIoYffLC0bB4g8ezN4AaABAg,@arthurmaeda7515,UCmOQZPYKXrkvmj1ASqzR_oQ,NÃO 👎,0.0,2026-02-25T14:36:14Z,2026-02-25T14:36:14Z,0.0,pt,NÃO 👎,Neutro
p3URn9M2LKo,Ugz30jzh7858f7qCqEF4AaABAg,@Jonas_C._Schneider,UCwdgnYkv-rtUUGqyz3qceVg,Quero injustiça logo,0.0,2026-03-18T21:17:58Z,2026-03-18T21:17:58Z,0.0,pt,Quero injustiça logo,Neutro
5WSNmzAsgzE,UgyWLbYF3TDze_VDWIV4AaABAg,@sei_la_Y,UCQ6nqWq-wmxIo_RarTn1lqw,"se eu tivesse la e esse homem nao calasse a boca eu ja taria socando ele, PELO AMOR DE DEUS ESSE CARA NAO CALA A BOCAAA QUE ODIOOOO",0.0,2026-02-27T00:02:39Z,2026-02-27T00:02:39Z,0.0,pt,"se eu tivesse la e esse homem nao calasse a boca eu ja taria socando ele, PELO AMOR DE DEUS ESSE CARA NAO CALA A BOCAAA QUE ODIOOOO",Negativo
is2R_m-wLVs,Ugwb9z_VxaWwBAq_UIN4AaABAg,@eloah6004,UC7ZdnbzQpg1Cc0_pKDA0D7Q,PRA CIMA DELES XANDÃO 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,5.0,2026-03-20T18:55:07Z,2026-03-20T18:55:07Z,0.0,pt,PRA CIMA DELES XANDÃO 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,Positivo
V4d4OBZxGPw,UgxPFL8odVoGVGI9EkF4AaABAg,@Jefferson-ey5td,UCUJGf-nsWJn93DJ3nlXOQZA,Ajuda ajudaaaa...😂,0.0,2025-09-16T10:04:10Z,2025-09-16T10:04:10Z,0.0,pt,Ajuda ajudaaaa...😂,Neutro
6v_sXgu8geE,Ugz_ZR5akK-_vEmrDNB4AaABAg,@ferlatto,UCtPmb5AkoHFKF3lKHiU5M2Q,ngm falando q a fantasia da camila viseu ficou incrivel,0.0,2025-10-21T18:32:55Z,2025-10-21T18:32:55Z,0.0,pt,ngm falando q a fantasia da camila viseu ficou incrivel,Positivo
utjwVu0Zjnc,UgxGgj_RiOkLbMMtXPx4AaABAg,@Palopita-02,UCr8JDqPbOJsolamIBZicb6g,"Se criança era pra tar no colégio, adulto era pra estar trabalhando!!",1.0,2026-01-30T14:39:09Z,2026-01-30T14:39:09Z,1.0,pt,"Se criança era pra tar no colégio, adulto era pra estar trabalhando!!",Neutro
IHLT0zkr80g,UgwRgwyyi7B6WvSdSDx4AaABAg,@VaniadosSantos,UC11UCwmimSNX628veO47cvQ,Bianquinha já tinha cantado a bola. Kim Paim também falou sobre o FELCA. É... Deu nisso!,2.0,2025-11-08T03:14:44Z,2025-11-08T03:14:44Z,1.0,pt,Bianquinha já tinha cantado a bola. Kim Paim também falou sobre o FELCA. É... Deu nisso!,Neutro
